timestamp,station,year,month,hour,day_name,season,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2016-07-16 10:00:00,Nongzhanguan,2016,7,10,Saturday,Summer,30.0,40.0,2.0,45.0,700.0,42.0,24.8,999.3,17.5,0.0,NE,1.1
2016-07-16 11:00:00,Nongzhanguan,2016,7,11,Saturday,Summer,35.0,47.0,2.0,43.0,700.0,54.0,25.5,999.5,17.2,0.0,ENE,2.0
2016-07-16 15:00:00,Nongzhanguan,2016,7,15,Saturday,Summer,58.0,58.0,3.0,39.0,800.0,98.0,25.7,999.0,17.4,0.0,NW,1.4
2016-07-16 18:00:00,Nongzhanguan,2016,7,18,Saturday,Summer,50.0,50.0,5.0,51.0,900.0,88.0,25.0,999.4,16.7,0.0,ENE,1.3
2016-07-16 23:00:00,Nongzhanguan,2016,7,23,Saturday,Summer,52.0,52.0,5.0,66.0,1100.0,47.0,23.2,1001.3,18.9,0.0,ENE,0.3
2016-07-17 01:00:00,Nongzhanguan,2016,7,1,Sunday,Summer,53.0,72.0,4.0,102.0,1100.0,10.0,23.2,1001.4,18.1,0.0,NNE,0.9
2016-07-17 09:00:00,Nongzhanguan,2016,7,9,Sunday,Summer,88.0,113.0,5.0,55.0,1100.0,41.0,26.0,1003.5,19.2,0.0,NE,1.5
2016-07-17 10:00:00,Nongzhanguan,2016,7,10,Sunday,Summer,,,,,,,26.9,1003.6,19.8,0.0,NNE,1.8
2016-07-17 11:00:00,Nongzhanguan,2016,7,11,Sunday,Summer,,109.0,6.0,55.0,2700.0,106.0,27.7,1003.4,19.5,0.0,ENE,1.8
2016-07-17 17:00:00,Nongzhanguan,2016,7,17,Sunday,Summer,110.0,110.0,2.0,32.0,2700.0,271.0,30.3,1001.8,19.0,0.0,SSW,1.8
2016-07-17 20:00:00,Nongzhanguan,2016,7,20,Sunday,Summer,91.0,93.0,2.0,32.0,2600.0,205.0,28.9,1002.3,19.0,0.0,SSW,1.9
2016-07-17 23:00:00,Nongzhanguan,2016,7,23,Sunday,Summer,101.0,101.0,2.0,54.0,2700.0,124.0,26.8,1003.7,20.4,0.0,SSE,1.0
2016-07-18 12:00:00,Nongzhanguan,2016,7,12,Monday,Summer,95.0,98.0,8.0,39.0,1200.0,141.0,28.4,1003.3,21.4,0.0,ESE,1.6
2016-07-18 14:00:00,Nongzhanguan,2016,7,14,Monday,Summer,92.0,103.0,2.0,23.0,1000.0,140.0,24.6,1002.6,22.7,7.1,NW,1.2
2016-07-18 15:00:00,Nongzhanguan,2016,7,15,Monday,Summer,,93.0,2.0,31.0,1100.0,112.0,26.9,1002.1,23.6,0.0,E,1.3
2016-07-18 17:00:00,Nongzhanguan,2016,7,17,Monday,Summer,92.0,92.0,2.0,49.0,1300.0,129.0,26.1,1002.7,22.4,2.9,W,1.4
2016-07-18 23:00:00,Nongzhanguan,2016,7,23,Monday,Summer,71.0,71.0,4.0,68.0,1200.0,76.0,24.6,1003.2,22.3,0.0,ENE,0.9
2016-07-19 04:00:00,Nongzhanguan,2016,7,4,Tuesday,Summer,102.0,102.0,4.0,49.0,1000.0,38.0,23.9,1002.8,21.6,0.0,NE,1.0
2016-07-19 19:00:00,Nongzhanguan,2016,7,19,Tuesday,Summer,113.0,113.0,2.0,57.0,1400.0,44.0,24.3,1003.0,22.9,0.0,NE,1.4
2016-07-19 21:00:00,Nongzhanguan,2016,7,21,Tuesday,Summer,97.0,97.0,2.0,64.0,1200.0,23.0,23.8,1003.8,22.6,0.3,E,1.0
2016-07-20 02:00:00,Nongzhanguan,2016,7,2,Wednesday,Summer,95.0,95.0,2.0,34.0,1300.0,32.0,22.4,1002.3,20.7,0.4,ENE,1.0
2016-07-20 11:00:00,Nongzhanguan,2016,7,11,Wednesday,Summer,26.0,26.0,2.0,22.0,700.0,54.0,21.7,996.7,21.0,24.1,NE,5.2
2016-07-20 13:00:00,Nongzhanguan,2016,7,13,Wednesday,Summer,11.0,11.0,2.0,19.0,600.0,60.0,21.8,995.4,21.1,17.8,ENE,5.5
2016-07-20 14:00:00,Nongzhanguan,2016,7,14,Wednesday,Summer,10.0,10.0,2.0,17.0,600.0,61.0,21.8,994.9,21.1,20.2,ENE,5.4
2016-07-20 17:00:00,Nongzhanguan,2016,7,17,Wednesday,Summer,3.0,5.0,2.0,24.0,500.0,56.0,21.9,994.7,21.2,3.8,NE,3.9
2016-07-20 20:00:00,Nongzhanguan,2016,7,20,Wednesday,Summer,3.0,5.0,2.0,28.0,600.0,51.0,22.0,995.4,21.3,17.6,NE,0.9
2016-07-21 07:00:00,Nongzhanguan,2016,7,7,Thursday,Summer,8.0,8.0,2.0,18.0,700.0,44.0,22.7,996.8,21.7,0.0,NE,0.8
2016-07-21 19:00:00,Nongzhanguan,2016,7,19,Thursday,Summer,49.0,49.0,2.0,45.0,1000.0,54.0,25.1,996.5,24.1,0.0,E,0.8
2016-07-21 21:00:00,Nongzhanguan,2016,7,21,Thursday,Summer,45.0,45.0,2.0,53.0,1100.0,36.0,24.6,997.2,23.7,0.0,ENE,1.1
2016-07-21 23:00:00,Nongzhanguan,2016,7,23,Thursday,Summer,62.0,62.0,2.0,52.0,1200.0,25.0,24.4,997.3,23.7,0.0,ENE,0.7
2016-07-22 02:00:00,Nongzhanguan,2016,7,2,Friday,Summer,70.0,70.0,2.0,62.0,1200.0,10.0,24.4,997.1,23.9,0.0,ENE,1.1
2016-07-22 08:00:00,Nongzhanguan,2016,7,8,Friday,Summer,77.0,77.0,2.0,67.0,1300.0,18.0,25.6,997.7,24.0,0.0,SW,0.5
2016-07-22 10:00:00,Nongzhanguan,2016,7,10,Friday,Summer,94.0,94.0,2.0,38.0,1100.0,100.0,28.9,997.2,23.6,0.0,E,1.2
2016-07-22 12:00:00,Nongzhanguan,2016,7,12,Friday,Summer,79.0,79.0,2.0,29.0,1000.0,153.0,29.9,996.9,23.8,0.0,ESE,1.5
2016-07-22 15:00:00,Nongzhanguan,2016,7,15,Friday,Summer,74.0,74.0,2.0,30.0,1100.0,171.0,30.8,996.1,22.7,0.0,SSW,2.4
2016-07-22 20:00:00,Nongzhanguan,2016,7,20,Friday,Summer,55.0,55.0,2.0,45.0,1000.0,107.0,29.3,996.3,23.7,0.0,SSW,2.2
2016-07-23 00:00:00,Nongzhanguan,2016,7,0,Saturday,Summer,119.0,119.0,2.0,51.0,1100.0,75.0,27.7,997.1,24.3,0.0,SSW,0.9
2016-07-23 07:00:00,Nongzhanguan,2016,7,7,Saturday,Summer,105.0,105.0,2.0,97.0,1400.0,2.0,26.7,997.6,25.5,0.0,E,0.5
2016-07-23 09:00:00,Nongzhanguan,2016,7,9,Saturday,Summer,130.0,130.0,2.0,120.0,1500.0,11.0,27.9,997.5,25.5,0.0,NNE,1.1
2016-07-23 13:00:00,Nongzhanguan,2016,7,13,Saturday,Summer,157.0,157.0,2.0,29.0,1400.0,193.0,32.1,996.7,26.4,0.0,ESE,1.8
2016-07-23 22:00:00,Nongzhanguan,2016,7,22,Saturday,Summer,13.0,13.0,2.0,15.0,800.0,125.0,25.0,998.9,23.1,15.3,ENE,0.8
2016-07-24 04:00:00,Nongzhanguan,2016,7,4,Sunday,Summer,42.0,42.0,2.0,97.0,900.0,4.0,24.6,999.3,23.0,0.0,NE,1.1
2016-07-24 08:00:00,Nongzhanguan,2016,7,8,Sunday,Summer,50.0,50.0,2.0,89.0,900.0,9.0,25.8,1000.9,23.8,0.0,NE,1.2
2016-07-24 14:00:00,Nongzhanguan,2016,7,14,Sunday,Summer,110.0,110.0,2.0,27.0,1100.0,247.0,33.2,999.5,25.5,0.0,ENE,2.1
2016-07-24 16:00:00,Nongzhanguan,2016,7,16,Sunday,Summer,128.0,128.0,2.0,26.0,1100.0,267.0,33.3,999.3,26.8,0.0,E,2.5
2016-07-24 17:00:00,Nongzhanguan,2016,7,17,Sunday,Summer,136.0,136.0,2.0,25.0,1200.0,218.0,33.3,999.9,26.8,0.0,SSE,2.3
2016-07-24 21:00:00,Nongzhanguan,2016,7,21,Sunday,Summer,49.0,58.0,2.0,55.0,1200.0,67.0,28.9,1001.0,25.3,0.1,S,1.1
2016-07-25 01:00:00,Nongzhanguan,2016,7,1,Monday,Summer,52.0,52.0,2.0,69.0,1300.0,40.0,27.3,1000.1,24.9,0.0,ENE,0.7
2016-07-25 03:00:00,Nongzhanguan,2016,7,3,Monday,Summer,48.0,48.0,2.0,64.0,1100.0,25.0,26.2,1000.1,24.6,2.6,SW,1.2
2016-07-25 05:00:00,Nongzhanguan,2016,7,5,Monday,Summer,56.0,56.0,2.0,42.0,1100.0,24.0,25.4,998.6,24.7,0.6,ENE,1.5
2016-07-25 08:00:00,Nongzhanguan,2016,7,8,Monday,Summer,41.0,41.0,2.0,49.0,1100.0,28.0,25.8,998.4,24.8,0.0,E,1.3
2016-07-25 15:00:00,Nongzhanguan,2016,7,15,Monday,Summer,53.0,53.0,2.0,27.0,1000.0,163.0,31.9,996.1,25.3,0.0,NNW,1.6
2016-07-26 01:00:00,Nongzhanguan,2016,7,1,Tuesday,Summer,7.0,7.0,2.0,20.0,400.0,61.0,26.5,999.7,18.1,0.0,ENE,2.0
2016-07-26 10:00:00,Nongzhanguan,2016,7,10,Tuesday,Summer,16.0,33.0,2.0,31.0,600.0,80.0,29.5,1000.7,19.2,0.0,NNE,1.1
2016-07-26 11:00:00,Nongzhanguan,2016,7,11,Tuesday,Summer,16.0,34.0,2.0,28.0,500.0,105.0,30.5,1000.1,19.5,0.0,WSW,1.4
2016-07-26 15:00:00,Nongzhanguan,2016,7,15,Tuesday,Summer,17.0,19.0,2.0,16.0,500.0,165.0,33.4,998.3,18.7,0.0,ENE,2.9
2016-07-27 01:00:00,Nongzhanguan,2016,7,1,Wednesday,Summer,59.0,71.0,2.0,40.0,1100.0,82.0,28.0,998.9,23.6,0.0,WSW,1.1
2016-07-27 02:00:00,Nongzhanguan,2016,7,2,Wednesday,Summer,57.0,69.0,2.0,41.0,1100.0,69.0,26.8,998.6,23.7,0.0,SW,0.9
2016-07-27 09:00:00,Nongzhanguan,2016,7,9,Wednesday,Summer,47.0,63.0,2.0,50.0,800.0,64.0,28.6,998.4,22.6,0.0,NNE,1.4
2016-07-27 11:00:00,Nongzhanguan,2016,7,11,Wednesday,Summer,48.0,69.0,2.0,31.0,800.0,164.0,31.8,998.0,21.9,0.0,NE,1.5
2016-07-27 12:00:00,Nongzhanguan,2016,7,12,Wednesday,Summer,49.0,64.0,2.0,27.0,800.0,211.0,32.7,997.5,22.8,0.0,E,1.4
2016-07-27 19:00:00,Nongzhanguan,2016,7,19,Wednesday,Summer,124.0,134.0,2.0,28.0,1200.0,230.0,32.8,995.8,25.6,0.0,S,1.6
2016-07-28 00:00:00,Nongzhanguan,2016,7,0,Thursday,Summer,31.0,31.0,2.0,47.0,800.0,62.0,24.1,997.9,20.4,0.0,WNW,1.9
2016-07-28 07:00:00,Nongzhanguan,2016,7,7,Thursday,Summer,23.0,23.0,2.0,42.0,600.0,38.0,24.6,997.8,20.7,0.0,E,1.0
2016-07-28 10:00:00,Nongzhanguan,2016,7,10,Thursday,Summer,27.0,39.0,2.0,38.0,700.0,80.0,28.7,998.4,20.7,0.0,S,1.5
2016-07-28 12:00:00,Nongzhanguan,2016,7,12,Thursday,Summer,46.0,63.0,2.0,43.0,900.0,128.0,31.3,997.3,21.2,0.0,WSW,1.1
2016-07-28 13:00:00,Nongzhanguan,2016,7,13,Thursday,Summer,71.0,86.0,3.0,35.0,900.0,190.0,32.1,997.0,23.4,0.0,S,2.0
2016-07-28 17:00:00,Nongzhanguan,2016,7,17,Thursday,Summer,58.0,58.0,2.0,16.0,,181.0,32.5,996.1,23.2,0.0,SSW,2.3
2016-07-28 21:00:00,Nongzhanguan,2016,7,21,Thursday,Summer,102.0,105.0,2.0,38.0,,127.0,29.4,997.8,25.2,0.0,ENE,0.9
2016-07-28 23:00:00,Nongzhanguan,2016,7,23,Thursday,Summer,137.0,137.0,2.0,37.0,,122.0,28.3,998.5,25.1,0.0,W,0.8
2016-07-29 00:00:00,Nongzhanguan,2016,7,0,Friday,Summer,140.0,140.0,2.0,21.0,,151.0,28.5,998.4,24.5,0.0,NE,1.2
2016-07-29 02:00:00,Nongzhanguan,2016,7,2,Friday,Summer,132.0,132.0,2.0,81.0,,45.0,26.4,997.9,24.6,0.0,E,0.8
2016-07-29 05:00:00,Nongzhanguan,2016,7,5,Friday,Summer,126.0,126.0,2.0,54.0,,37.0,26.0,998.8,23.9,0.0,NNE,0.8
2016-07-29 13:00:00,Nongzhanguan,2016,7,13,Friday,Summer,120.0,123.0,5.0,32.0,,148.0,31.4,1001.1,24.8,0.0,ENE,2.3
2016-07-29 19:00:00,Nongzhanguan,2016,7,19,Friday,Summer,142.0,142.0,2.0,28.0,,222.0,31.0,1000.6,26.0,0.0,E,2.3
2016-07-29 20:00:00,Nongzhanguan,2016,7,20,Friday,Summer,134.0,134.0,2.0,33.0,,194.0,30.7,1001.1,25.5,0.0,SE,2.0
2016-07-29 23:00:00,Nongzhanguan,2016,7,23,Friday,Summer,114.0,114.0,2.0,24.0,,132.0,29.7,1002.8,26.1,0.0,SE,2.0
2016-07-30 00:00:00,Nongzhanguan,2016,7,0,Saturday,Summer,129.0,129.0,2.0,24.0,,106.0,29.4,1002.9,25.8,0.0,SE,1.6
2016-07-30 05:00:00,Nongzhanguan,2016,7,5,Saturday,Summer,127.0,127.0,2.0,19.0,,55.0,26.8,1003.0,25.6,0.3,WNW,0.9
2016-07-30 13:00:00,Nongzhanguan,2016,7,13,Saturday,Summer,238.0,238.0,2.0,26.0,,81.0,30.0,1004.0,26.2,0.0,W,1.2
2016-07-30 14:00:00,Nongzhanguan,2016,7,14,Saturday,Summer,238.0,238.0,2.0,26.0,,101.0,30.9,1003.0,26.4,0.0,SSE,1.2
2016-07-30 16:00:00,Nongzhanguan,2016,7,16,Saturday,Summer,227.0,227.0,2.0,32.0,,107.0,30.5,1002.3,26.9,0.0,NW,1.8
2016-07-30 23:00:00,Nongzhanguan,2016,7,23,Saturday,Summer,56.0,65.0,2.0,36.0,,60.0,25.0,1006.0,21.9,0.0,SE,2.1
2016-07-31 06:00:00,Nongzhanguan,2016,7,6,Sunday,Summer,60.0,60.0,2.0,35.0,,43.0,23.8,1006.1,21.3,0.0,NE,0.6
2016-07-31 08:00:00,Nongzhanguan,2016,7,8,Sunday,Summer,68.0,68.0,3.0,34.0,,38.0,24.1,1006.0,22.0,0.2,SE,1.0
2016-07-31 22:00:00,Nongzhanguan,2016,7,22,Sunday,Summer,82.0,82.0,2.0,60.0,,41.0,26.9,1005.5,22.9,0.0,N,0.9
2016-08-01 00:00:00,Nongzhanguan,2016,8,0,Monday,Summer,68.0,68.0,2.0,56.0,,36.0,26.8,1005.0,23.3,0.0,N,1.0
2016-08-01 10:00:00,Nongzhanguan,2016,8,10,Monday,Summer,41.0,41.0,2.0,29.0,,38.0,28.1,1005.7,23.7,0.0,N,1.6
2016-08-01 15:00:00,Nongzhanguan,2016,8,15,Monday,Summer,65.0,68.0,3.0,14.0,1500.0,176.0,31.4,1003.9,24.0,0.0,SE,2.0
2016-08-01 20:00:00,Nongzhanguan,2016,8,20,Monday,Summer,96.0,96.0,2.0,29.0,2200.0,165.0,29.0,1004.6,23.9,0.0,E,1.3
2016-08-01 21:00:00,Nongzhanguan,2016,8,21,Monday,Summer,73.0,78.0,2.0,26.0,1900.0,144.0,28.5,1005.4,23.9,0.0,SE,1.0
2016-08-02 00:00:00,Nongzhanguan,2016,8,0,Tuesday,Summer,145.0,145.0,2.0,35.0,2900.0,97.0,26.4,1005.6,24.6,0.0,SW,0.2
2016-08-02 02:00:00,Nongzhanguan,2016,8,2,Tuesday,Summer,172.0,172.0,3.0,55.0,3200.0,40.0,26.4,1005.3,24.1,0.0,ENE,1.1
2016-08-02 03:00:00,Nongzhanguan,2016,8,3,Tuesday,Summer,141.0,141.0,2.0,88.0,2400.0,2.0,25.9,1005.4,23.9,0.0,ENE,0.9
2016-08-02 08:00:00,Nongzhanguan,2016,8,8,Tuesday,Summer,55.0,66.0,2.0,36.0,1200.0,41.0,28.3,1006.4,23.9,0.0,NE,1.9
2016-08-02 10:00:00,Nongzhanguan,2016,8,10,Tuesday,Summer,40.0,40.0,2.0,21.0,800.0,91.0,31.0,1006.7,20.6,0.0,ENE,3.4
2016-08-02 12:00:00,Nongzhanguan,2016,8,12,Tuesday,Summer,23.0,28.0,2.0,6.0,600.0,146.0,32.1,1006.1,21.3,0.0,E,2.8
2016-08-02 14:00:00,Nongzhanguan,2016,8,14,Tuesday,Summer,15.0,15.0,2.0,5.0,600.0,152.0,33.1,1005.1,19.9,0.0,SE,2.4
2016-08-02 19:00:00,Nongzhanguan,2016,8,19,Tuesday,Summer,36.0,46.0,2.0,21.0,800.0,149.0,32.1,1004.0,21.9,0.0,SSE,1.6
2016-08-03 04:00:00,Nongzhanguan,2016,8,4,Wednesday,Summer,101.0,101.0,2.0,33.0,1600.0,68.0,25.4,1005.3,23.5,0.0,SW,0.0
2016-08-03 07:00:00,Nongzhanguan,2016,8,7,Wednesday,Summer,84.0,109.0,2.0,72.0,1400.0,3.0,26.5,1006.1,24.0,0.0,ENE,1.1
2016-08-03 20:00:00,Nongzhanguan,2016,8,20,Wednesday,Summer,47.0,76.0,2.0,30.0,900.0,169.0,32.4,1004.4,23.4,0.0,SE,1.5
2016-08-03 22:00:00,Nongzhanguan,2016,8,22,Wednesday,Summer,56.0,71.0,2.0,32.0,1100.0,162.0,31.6,1005.3,23.4,0.0,SSW,2.1
2016-08-04 00:00:00,Nongzhanguan,2016,8,0,Thursday,Summer,86.0,90.0,2.0,48.0,1500.0,99.0,30.0,1005.8,24.2,0.0,SSW,1.7
2016-08-04 06:00:00,Nongzhanguan,2016,8,6,Thursday,Summer,104.0,104.0,7.0,28.0,1600.0,81.0,27.5,1006.4,24.4,0.0,E,1.2
2016-08-04 07:00:00,Nongzhanguan,2016,8,7,Thursday,Summer,109.0,109.0,7.0,37.0,1800.0,64.0,28.1,1006.5,23.9,0.0,SSE,0.9
2016-08-04 09:00:00,Nongzhanguan,2016,8,9,Thursday,Summer,118.0,118.0,10.0,59.0,2000.0,64.0,29.7,1006.6,23.9,0.0,SSE,0.9
2016-08-04 10:00:00,Nongzhanguan,2016,8,10,Thursday,Summer,130.0,130.0,9.0,54.0,1900.0,90.0,30.8,1006.4,24.5,0.0,E,1.4
2016-08-04 14:00:00,Nongzhanguan,2016,8,14,Thursday,Summer,134.0,134.0,4.0,24.0,1900.0,284.0,33.1,1004.5,24.6,0.0,SSE,2.5
2016-08-04 15:00:00,Nongzhanguan,2016,8,15,Thursday,Summer,128.0,128.0,3.0,21.0,1800.0,268.0,33.5,1004.1,24.4,0.0,SE,2.9
2016-08-04 19:00:00,Nongzhanguan,2016,8,19,Thursday,Summer,98.0,98.0,3.0,27.0,1600.0,201.0,31.7,1004.3,24.3,0.0,SE,1.7
2016-08-05 07:00:00,Nongzhanguan,2016,8,7,Friday,Summer,86.0,86.0,2.0,43.0,1000.0,3.0,26.6,1006.7,24.3,0.0,SE,1.2
2016-08-05 09:00:00,Nongzhanguan,2016,8,9,Friday,Summer,74.0,74.0,6.0,23.0,800.0,49.0,29.3,1006.8,24.2,0.0,NE,1.1
2016-08-05 17:00:00,Nongzhanguan,2016,8,17,Friday,Summer,52.0,52.0,2.0,15.0,800.0,189.0,33.5,1003.5,22.6,0.0,S,2.6
2016-08-05 19:00:00,Nongzhanguan,2016,8,19,Friday,Summer,68.0,87.0,2.0,19.0,900.0,172.0,31.1,1003.7,24.0,0.0,SE,1.8
2016-08-05 21:00:00,Nongzhanguan,2016,8,21,Friday,Summer,99.0,99.0,2.0,20.0,1000.0,146.0,30.0,1004.3,24.9,0.0,SSE,1.6
2016-08-05 22:00:00,Nongzhanguan,2016,8,22,Friday,Summer,91.0,91.0,3.0,24.0,1000.0,114.0,29.5,1004.1,24.8,0.0,ESE,1.4
2016-08-05 23:00:00,Nongzhanguan,2016,8,23,Friday,Summer,94.0,94.0,3.0,34.0,1000.0,84.0,29.3,1003.9,24.8,0.0,SSE,1.5
2016-08-06 14:00:00,Nongzhanguan,2016,8,14,Saturday,Summer,90.0,90.0,2.0,13.0,1100.0,189.0,32.0,1000.4,24.1,0.0,S,3.2
2016-08-06 22:00:00,Nongzhanguan,2016,8,22,Saturday,Summer,106.0,106.0,2.0,22.0,1100.0,120.0,30.5,1001.1,24.9,0.0,SSE,0.9
2016-08-07 05:00:00,Nongzhanguan,2016,8,5,Sunday,Summer,24.0,24.0,2.0,10.0,700.0,93.0,25.2,1001.7,22.5,0.0,NNE,2.1
2016-08-07 07:00:00,Nongzhanguan,2016,8,7,Sunday,Summer,20.0,24.0,2.0,13.0,700.0,87.0,25.4,1003.6,22.5,0.0,E,2.5
2016-08-07 08:00:00,Nongzhanguan,2016,8,8,Sunday,Summer,32.0,32.0,2.0,8.0,700.0,88.0,24.0,1004.5,22.6,3.2,ENE,2.1
2016-08-07 19:00:00,Nongzhanguan,2016,8,19,Sunday,Summer,17.0,27.0,2.0,19.0,700.0,129.0,30.5,1004.0,21.0,0.0,SE,1.5
2016-08-08 04:00:00,Nongzhanguan,2016,8,4,Monday,Summer,58.0,58.0,2.0,29.0,1200.0,31.0,24.0,1005.6,22.6,0.0,NE,0.3
2016-08-08 07:00:00,Nongzhanguan,2016,8,7,Monday,Summer,61.0,61.0,2.0,42.0,1200.0,17.0,25.5,1006.5,22.2,0.0,N,2.4
2016-08-08 11:00:00,Nongzhanguan,2016,8,11,Monday,Summer,18.0,18.0,3.0,15.0,600.0,105.0,31.4,1006.1,18.0,0.0,ENE,1.7
2016-08-08 12:00:00,Nongzhanguan,2016,8,12,Monday,Summer,16.0,25.0,2.0,15.0,600.0,128.0,31.6,1005.7,17.9,0.0,E,2.9
2016-08-08 15:00:00,Nongzhanguan,2016,8,15,Monday,Summer,23.0,23.0,2.0,14.0,600.0,166.0,32.6,1004.4,18.4,0.0,E,2.5
2016-08-08 16:00:00,Nongzhanguan,2016,8,16,Monday,Summer,26.0,26.0,2.0,15.0,600.0,159.0,32.8,1004.0,18.2,0.0,S,1.6
2016-08-09 04:00:00,Nongzhanguan,2016,8,4,Tuesday,Summer,36.0,68.0,3.0,108.0,1100.0,2.0,21.9,1004.8,18.9,0.0,ENE,0.5
2016-08-09 10:00:00,Nongzhanguan,2016,8,10,Tuesday,Summer,70.0,81.0,13.0,,1500.0,87.0,29.3,1005.2,16.8,0.0,E,1.5
2016-08-09 11:00:00,Nongzhanguan,2016,8,11,Tuesday,Summer,47.0,49.0,14.0,43.0,1400.0,134.0,30.2,1004.6,17.3,0.0,E,1.9
2016-08-09 16:00:00,Nongzhanguan,2016,8,16,Tuesday,Summer,66.0,89.0,7.0,20.0,1800.0,216.0,31.9,1002.3,22.3,0.0,SSE,2.6
2016-08-09 18:00:00,Nongzhanguan,2016,8,18,Tuesday,Summer,47.0,47.0,3.0,17.0,1200.0,153.0,30.9,1001.9,22.8,0.0,SW,2.3
2016-08-10 03:00:00,Nongzhanguan,2016,8,3,Wednesday,Summer,78.0,78.0,2.0,18.0,1000.0,85.0,27.2,1002.8,24.1,0.0,SSE,0.9
2016-08-10 04:00:00,Nongzhanguan,2016,8,4,Wednesday,Summer,88.0,88.0,2.0,30.0,1100.0,49.0,26.7,1002.8,24.4,0.0,ESE,1.1
2016-08-10 07:00:00,Nongzhanguan,2016,8,7,Wednesday,Summer,98.0,98.0,3.0,38.0,1200.0,48.0,27.5,1003.5,24.6,0.0,S,1.1
2016-08-10 08:00:00,Nongzhanguan,2016,8,8,Wednesday,Summer,99.0,99.0,3.0,42.0,1200.0,59.0,28.5,1003.8,24.3,0.0,SSW,1.1
2016-08-10 11:00:00,Nongzhanguan,2016,8,11,Wednesday,Summer,70.0,70.0,3.0,19.0,1000.0,126.0,31.7,1003.3,23.0,0.0,SW,3.1
2016-08-10 12:00:00,Nongzhanguan,2016,8,12,Wednesday,Summer,69.0,69.0,3.0,16.0,1000.0,146.0,32.8,1002.7,23.4,0.0,SW,2.4
2016-08-10 15:00:00,Nongzhanguan,2016,8,15,Wednesday,Summer,81.0,84.0,3.0,14.0,1100.0,167.0,33.4,1001.2,24.0,0.0,SW,3.1
2016-08-10 20:00:00,Nongzhanguan,2016,8,20,Wednesday,Summer,94.0,99.0,2.0,20.0,1100.0,133.0,32.1,1001.8,24.9,0.0,SSW,3.2
2016-08-10 22:00:00,Nongzhanguan,2016,8,22,Wednesday,Summer,80.0,80.0,2.0,31.0,1000.0,87.0,31.4,1002.2,25.3,0.0,SSW,2.6
2016-08-11 06:00:00,Nongzhanguan,2016,8,6,Thursday,Summer,75.0,75.0,5.0,19.0,900.0,53.0,28.8,1002.8,25.2,0.0,SW,1.0
2016-08-11 10:00:00,Nongzhanguan,2016,8,10,Thursday,Summer,88.0,101.0,10.0,29.0,1300.0,77.0,32.8,1003.1,26.4,0.0,NNW,1.0
2016-08-11 13:00:00,Nongzhanguan,2016,8,13,Thursday,Summer,76.0,86.0,6.0,12.0,1100.0,183.0,35.0,1001.9,25.8,0.0,SW,2.4
2016-08-12 01:00:00,Nongzhanguan,2016,8,1,Friday,Summer,74.0,87.0,2.0,47.0,800.0,56.0,31.4,1001.4,26.2,0.0,SW,1.3
2016-08-12 02:00:00,Nongzhanguan,2016,8,2,Friday,Summer,72.0,79.0,13.0,40.0,800.0,56.0,31.0,1001.1,26.3,0.0,SSW,1.1
2016-08-12 03:00:00,Nongzhanguan,2016,8,3,Friday,Summer,72.0,75.0,3.0,35.0,700.0,54.0,30.7,1001.0,26.4,0.0,SW,2.0
2016-08-12 08:00:00,Nongzhanguan,2016,8,8,Friday,Summer,106.0,106.0,2.0,45.0,1200.0,43.0,31.0,1001.1,26.9,0.0,WSW,2.2
2016-08-12 12:00:00,Nongzhanguan,2016,8,12,Friday,Summer,75.0,75.0,2.0,21.0,900.0,119.0,29.7,1000.3,22.9,0.0,N,5.1
2016-08-12 15:00:00,Nongzhanguan,2016,8,15,Friday,Summer,15.0,15.0,2.0,22.0,800.0,83.0,27.4,1001.3,23.4,0.0,NNE,2.0
2016-08-12 16:00:00,Nongzhanguan,2016,8,16,Friday,Summer,11.0,11.0,2.0,22.0,800.0,80.0,27.8,1000.4,24.2,0.0,NNE,1.5
2016-08-13 02:00:00,Nongzhanguan,2016,8,2,Saturday,Summer,21.0,30.0,2.0,37.0,1000.0,17.0,24.7,1001.0,22.9,0.0,NNE,0.6
2016-08-13 03:00:00,Nongzhanguan,2016,8,3,Saturday,Summer,23.0,26.0,2.0,33.0,900.0,17.0,24.5,1000.7,22.9,0.0,SE,0.7
2016-08-13 05:00:00,Nongzhanguan,2016,8,5,Saturday,Summer,33.0,44.0,2.0,40.0,900.0,2.0,25.3,1000.9,23.0,0.0,ENE,1.4
2016-08-13 06:00:00,Nongzhanguan,2016,8,6,Saturday,Summer,32.0,48.0,2.0,37.0,900.0,2.0,25.5,1001.4,23.0,0.0,NNE,0.6
2016-08-13 07:00:00,Nongzhanguan,2016,8,7,Saturday,Summer,21.0,32.0,2.0,34.0,700.0,3.0,26.1,1001.7,22.2,0.0,N,1.9
2016-08-13 08:00:00,Nongzhanguan,2016,8,8,Saturday,Summer,25.0,31.0,2.0,30.0,600.0,11.0,27.4,1002.0,22.4,0.0,ENE,1.1
2016-08-13 09:00:00,Nongzhanguan,2016,8,9,Saturday,Summer,25.0,48.0,2.0,30.0,700.0,15.0,27.4,1002.1,22.4,0.0,NE,1.2
2016-08-13 13:00:00,Nongzhanguan,2016,8,13,Saturday,Summer,26.0,53.0,3.0,40.0,1000.0,27.0,30.0,1001.4,22.4,0.0,WNW,1.8
